Date,TCS,Infosys,Reliance,HDFC Bank,ITC
2022-09-26,686.4579467773438,1252.180419921875,282.1989440917969,1085.252197265625,2649.775634765625
2022-09-27,680.299072265625,1264.2464599609375,284.1079406738281,1093.8800048828125,2670.17236328125
2022-09-28,668.6066284179688,1265.289794921875,275.70819091796875,1064.755615234375,2686.278076171875
2022-09-29,665.1422119140625,1268.873291015625,282.58074951171875,1061.49169921875,2652.341796875
2022-09-30,683.9077758789062,1282.2999267578125,281.85955810546875,1085.434814453125,2658.75732421875
2022-10-03,679.9862670898438,1264.427978515625,275.24151611328125,1081.6688232421875,2641.41259765625
2022-10-04,699.13671875,1296.7701416015625,282.4110412597656,1101.6175537109375,2735.39013671875
2022-10-06,691.4381103515625,1320.1307373046875,285.6352233886719,1105.6802978515625,2744.947265625
2022-10-07,688.454833984375,1316.54736328125,283.4716491699219,1110.359619140625,2712.161865234375
2022-10-10,680.8524169921875,1326.9349365234375,278.16876220703125,1098.2396240234375,2759.63671875
2022-10-11,673.9476318359375,1291.689697265625,276.8536376953125,1076.373291015625,2716.27685546875
2022-10-12,678.350341796875,1296.135009765625,280.0777282714844,1084.2935791015625,2743.885986328125
2022-10-13,670.5553588867188,1288.1517333984375,278.84747314453125,1087.7401123046875,2746.14208984375
2022-10-14,692.400390625,1337.4586181640625,281.7746887207031,1082.216552734375,2742.469482421875
2022-10-17,696.033203125,1351.70166015625,281.9019470214844,1099.586181640625,2760.74609375
2022-10-18,694.7340698242188,1364.17578125,288.73211669921875,1118.9873046875,2789.979736328125
2022-10-19,701.8553466796875,1347.6192626953125,293.86529541015625,1138.4569091796875,2769.706787109375
2022-10-20,697.1159057617188,1361.6358642578125,296.7076721191406,1141.5155029296875,2801.158203125
2022-10-21,692.2079467773438,1361.2728271484375,293.22894287109375,1128.2769775390625,2783.5029296875
2022-10-24,703.0101318359375,1377.0130615234375,295.0107116699219,1132.0430908203125,2805.0615234375
2022-10-25,698.1262817382812,1384.678955078125,293.8229064941406,1114.559326171875,2805.41650390625
2022-10-27,699.8104248046875,1397.6561279296875,293.398681640625,1118.9415283203125,2801.246826171875
2022-10-28,701.87939453125,1387.8431396484375,293.398681640625,1153.178955078125,2806.43701171875
2022-10-31,720.1637573242188,1410.220947265625,295.8592224121094,1163.8837890625,2832.964111328125
2022-11-01,728.1270751953125,1442.641357421875,296.5379638671875,1154.8680419921875,2892.007080078125
2022-11-02,728.5841674804688,1424.573974609375,300.9075622558594,1162.08056640625,2876.0380859375
2022-11-03,725.3843994140625,1403.892822265625,300.1015625,1166.417236328125,2845.030517578125
2022-11-04,720.38037109375,1388.5308837890625,300.01666259765625,1183.5816650390625,2854.479248046875
2022-11-07,725.9859619140625,1382.523681640625,299.9317932128906,1189.904052734375,2868.93994140625
2022-11-09,725.7693481445312,1385.962646484375,306.04071044921875,1188.7171630859375,2853.28125
2022-11-10,733.6605224609375,1377.4794921875,302.052978515625,1174.3375244140625,2844.054443359375
2022-11-11,775.2333984375,1439.9818115234375,302.3499450683594,1201.407958984375,2941.91259765625
2022-11-14,777.1099853515625,1453.9219970703125,294.58648681640625,1195.58740234375,2959.25732421875
2022-11-15,779.0106201171875,1461.901123046875,292.9320068359375,1190.2237548828125,2956.684326171875
2022-11-16,785.6987915039062,1469.971923828125,291.9562683105469,1183.3990478515625,2976.868408203125
2022-11-17,778.6016235351562,1455.84814453125,291.6168518066406,1186.45751953125,2971.234375
2022-11-18,776.5567016601562,1461.350830078125,289.3684387207031,1185.8184814453125,2966.310302734375
2022-11-21,768.5933227539062,1438.2391357421875,286.10186767578125,1164.4771728515625,2913.122802734375
2022-11-22,767.4625244140625,1453.69287109375,288.689697265625,1170.9366455078125,2941.025390625
2022-11-23,769.4594116210938,1451.9501953125,288.307861328125,1167.28466796875,2935.125244140625
2022-11-24,781.9697875976562,1494.7342529296875,289.1139221191406,1177.3504638671875,2998.87060546875
2022-11-25,778.3610229492188,1500.099365234375,288.73211669921875,1194.925537109375,3007.29931640625
2022-11-28,769.9886474609375,1488.86474609375,288.51995849609375,1235.9874267578125,3012.267578125
2022-11-29,768.8339233398438,1494.0465087890625,290.4290466308594,1238.1099853515625,3014.130615234375
2022-11-30,773.9342041015625,1499.4573974609375,288.47760009765625,1246.8519287109375,3008.3193359375
2022-12-01,779.2511596679688,1519.7718505859375,288.09576416015625,1243.1771240234375,3083.59814453125
2022-12-02,773.2847290039062,1502.1630859375,286.0594482421875,1242.6522216796875,3051.21533203125
2022-12-05,776.0994873046875,1503.8594970703125,285.7200622558594,1224.5294189453125,3039.4599609375
2022-12-06,775.2333984375,1479.2347412109375,286.1867370605469,1228.067138671875,3003.484375
2022-12-07,774.8966674804688,1472.4481201171875,288.5624084472656,1209.9442138671875,2999.270263671875
2022-12-08,779.2511596679688,1485.8837890625,287.1200256347656,1209.3736572265625,2972.60986328125
2022-12-09,784.8087158203125,1439.2479248046875,289.6654052734375,1191.04541015625,2921.329345703125
2022-12-12,790.9195556640625,1418.9793701171875,291.192626953125,1192.871337890625,2915.740234375
2022-12-13,793.1088256835938,1441.86181640625,293.22894287109375,1198.3037109375,2956.24072265625
2022-12-14,799.8211059570312,1448.510986328125,293.05926513671875,1193.967041015625,2985.740234375
2022-12-15,785.1695556640625,1412.834716796875,287.50189208984375,1177.0079345703125,2932.286865234375
2022-12-16,788.9467163085938,1396.05126953125,284.320068359375,1171.1876220703125,2874.7509765625
2022-12-19,791.4006958007812,1382.4320068359375,288.9018249511719,1186.5716552734375,2840.8603515625
2022-12-20,785.939453125,1382.38623046875,288.6048583984375,1196.8428955078125,2878.034423828125
2022-12-21,778.3369140625,1384.4495849609375,284.3625183105469,1179.8155517578125,2899.859130859375
2022-12-22,775.6664428710938,1395.913818359375,282.07171630859375,1176.757080078125,2892.007080078125
2022-12-23,768.7377319335938,1373.0313720703125,277.1929931640625,1142.2459716796875,2864.19384765625
2022-12-26,784.0387573242188,1377.8922119140625,283.8958435058594,1152.22021484375,2885.974609375
2022-12-27,784.8327026367188,1389.310302734375,282.66558837890625,1161.6468505859375,2891.82958984375
2022-12-28,784.2071533203125,1384.9998779296875,283.7261657714844,1161.5328369140625,2889.70068359375
2022-12-29,789.7406616210938,1391.7867431640625,284.5322265625,1161.0079345703125,2900.036376953125
2022-12-30,783.4132690429688,1383.2113037109375,281.3080749511719,1162.7880859375,2889.345703125
2023-01-02,783.6779174804688,1397.7021484375,282.4110412597656,1175.8896484375,2893.559814453125
2023-01-03,788.8023681640625,1396.372314453125,280.9262390136719,1167.28466796875,2937.83154296875
2023-01-04,774.7042236328125,1370.9219970703125,277.4475402832031,1149.7095947265625,2940.7587890625
2023-01-05,769.7240600585938,1352.9462890625,282.92010498046875,1147.6552734375,2937.60986328125
2023-01-06,767.1738891601562,1328.458984375,284.2776794433594,1158.0863037109375,2849.28857421875
2023-01-09,768.6654663085938,1361.429931640625,286.8230285644531,1185.430419921875,2945.46142578125
2023-01-10,754.6154174804688,1347.9478759765625,282.877685546875,1167.90087890625,2915.695068359375
2023-01-11,765.4898071289062,1349.3236083984375,281.5201416015625,1153.178955078125,2953.223876953125
2023-01-12,769.5797119140625,1357.8988037109375,279.86566162109375,1128.2769775390625,2958.236572265625
2023-01-13,770.18115234375,1379.0386962890625,278.9323425292969,1126.4510498046875,2993.90234375
2023-01-16,762.7952270507812,1399.077880859375,280.1626281738281,1115.723388671875,3025.20654296875
